"export-world data (NetLogo 6.1.0)"
"music4.nlogo"
"10/06/2019 12:15:48:944 -0400"

"RANDOM STATE"
"0 0 -1727483681 624 0.0 false 777128192 1814990081 1926406402 -1336336078 1849477108 -659554130 -1366828729 -1681808064 1906607378 -2002474104 -242579588 -1230803930 -1470828992 953242135 1646572065 -1163041105 1024923473 1154321414 -315032107 1345170305 -1018418796 -1502660696 1817243688 -376196796 -32182245 593990033 -1950742705 1567102588 -410729363 729963907 -1055981619 410135141 -2105686279 536400936 1942821866 1531561690 1401137035 878703511 1616374201 315272639 891995011 2031435224 1617528775 -1045067959 2097871454 569024168 655392886 -1988373315 -403822965 1632369625 262730858 -10803195 663486610 579361743 1872166881 1419891607 254656614 -1009942921 -1645545474 609071783 1037294367 -692974984 691467717 -2137496584 2104900578 753343440 -406828718 -2091891144 668385062 -435240893 -361490042 1880702656 -539882643 1845387439 -1814347024 -1728910395 -1099594545 638196270 -1992232332 1369099997 -2100602596 -2067974361 -1087598869 2037257024 -1014865415 246772215 961816009 2062186916 -383890575 1467074131 1732452532 -353385276 1448616415 -805885197 -1089576690 -907037157 246263768 -1400309607 -1890449271 1371324986 1996960939 -106118793 786130730 1894460921 1244322624 -1660597746 -569728218 1568942852 -380787099 779697323 66679525 -802561592 1525201031 -63274161 2053994862 154554430 219207402 -1022491449 1181795786 820292750 1248989822 -2141174892 1262481576 -928816088 2050918515 -2066819209 1461427879 -2074710531 217046299 -407720152 -144040071 -1140017755 1774914151 -1233801021 961349035 521715710 -344674882 -768757478 -1015267225 -1858671617 -555712419 1037497251 -609920291 1240442917 897882820 -8391707 -95727536 1140333650 1649449043 -1383204113 1288164631 1467603013 1370142572 -1803635814 1832989586 1817707674 1567474883 -739740889 1448063442 -1805642786 1334612588 -1714611550 -1416945214 255070563 445503411 -867572412 1573614761 -213192977 786468804 1239719165 437832726 1838828377 -6696348 1578771024 954459043 1680870142 500158027 1081050952 -1704627841 170699780 1338638920 1911224450 -1069078683 200417781 -1805221023 -998846008 2041800913 -1534088501 1184035593 -2126435611 2130480353 -1691912929 -1006061007 846477435 -1989075895 735137114 1634643782 1802053320 -2118328557 -2007295108 1981433726 823799012 -879379778 1244451420 1020118141 918579998 688869796 -784860541 1503941968 -793443642 1699251595 -1546024379 -876311081 -448894599 845670392 1978285487 -131173250 -1307190486 -754983006 923231328 -381551940 -982440648 1529693221 1062151955 1806210655 1988993527 -951612176 1213048770 -272659501 -1424721419 -31830439 1891964009 1686418928 1397801470 -123272827 207507657 1542484281 -1426349051 -1874823503 735682702 262821622 2138568191 1592458280 1690725920 -501211911 -1459406441 -685148737 -1686040541 -931920131 -2039041745 1709178043 1890861149 -2146262712 548420911 -1232122999 1791177174 -1517307437 2094803318 1800276981 1574718535 -1968861534 -1291524571 -13980311 -125164071 -38233590 -427649130 -709391405 502037019 375496883 -60214612 409577241 1237995244 -2054620783 -744545520 -1592589679 -823807982 -2008117047 1812513836 -1448313897 2116344096 1487098909 2100767781 1382002510 -742755770 -1952906411 -1047994000 1238138493 1388463115 -1319881966 721139313 1393063095 1103459057 33081812 -537520695 -565857320 1304242574 1573383571 352443843 -1648436711 -1178500910 485958460 -167771175 587673648 1005564959 -305158037 1860508217 -1292676790 1769380507 1186818550 1613823656 1849420515 1384423009 1538514200 116890902 -698629912 383639794 25772726 -1428899573 405918411 -1660694954 272063588 -1123747659 1024528501 146611308 -37354528 -160889644 1088878873 638984127 1341177507 -294786765 -2089307846 1687676003 -1881960970 -954558831 2114947816 634880060 323597564 1356022973 608615294 1924163593 -545434500 572739184 -1040718970 -2077101616 383503154 1255337491 -2128768908 2117281257 315563492 1139920977 -1458437906 -317937029 -1769899336 2128148163 -1091228180 902921801 -1740970703 1548335492 201416671 737291106 2003865874 1485924584 -320727465 2138162319 1911851890 675320012 1955220970 1135641126 760953299 1337244848 2108487 1851029622 990656359 -850854888 1433594653 1944895363 -2089672254 -598273479 2125544540 -1211787476 -920763230 1477590530 2021069741 1513476187 238116610 1986039627 -2083707980 -1979351471 -586529981 -1983264315 -771154935 -1176540295 -1173930993 1683531690 -1033786623 2048559957 -1605046864 1284770503 1133918124 -1882550832 -1718790294 2086806937 -1073795446 -179559109 729655468 -1802790543 106370805 408431936 130096088 1241421265 1213033642 308306962 705896118 1945404779 -121348496 1428803582 1036486715 -985836568 310894681 -1256577600 1372829998 2062235696 -1791597061 -791183900 -1665774389 1216536054 -366230755 -863958399 -552158986 -1750788266 1089087954 361327854 1829067158 120531268 -477319802 -369122260 1912729407 -1233284309 -2056584733 -530569092 -1424690477 -2064865490 956858902 -460121495 1477584782 -549575640 1980516789 439773635 -1637476689 -1155233534 565907138 -1459575219 -429201937 -156498975 -752911376 208008102 623310918 -718836889 1354884158 1901970854 -1000973393 -1093322583 371187781 125528584 1168580344 -816743666 1062896371 -2022787406 -314423996 -349612584 -1556212675 -1039354446 1468845 -417314790 -83831625 974405855 -1697779497 -1158348058 628238802 -1691753543 -1065161305 -1269790827 -1518973067 -126547242 -791919379 -67333685 -249459250 1941612744 -159962571 -233533641 1563121006 484056502 -1276239686 -243441019 -1713662260 1056489269 -1930834215 -1007759016 952061401 1896995216 1215328553 -1190981955 -1672345007 -534151242 2141864289 -993514279 -185573892 1796968086 -1689316721 -1795503970 1217438602 627239638 1670196846 -308954420 1286896813 -761184801 -457431600 -79832764 496941577 -2089994092 561617718 1334060119 1559125496 -668707256 -1198444381 -994747758 1325094467 -568304615 1891910226 1496422352 226934919 -1427949994 -268212936 723551580 -524887198 1865578588 1742619593 661571585 -1144753281 448427884 695069624 1032550837 -1675893881 -664407400 -179655609 578968821 1205914571 1933935317 -1321462840 -707728681 82058186 -77327655 948444202 -1578395461 800932903 1882571918 -1085270633 -919059722 -1346729513 -919707592 -1234662281 496830810 -227812172 -1699936922 -203315544 -1394260308 1074397916 -276404120 1825929071 -651952481 -1262947898 -1833613169 1563694813 365740809 1332200907 2102404337 -1762458384 -702253125 -428034598 829678048 867762084 -1773690375 -238076595 -474746867 -1713949234 1715890117 -1918183778 -8115753 508753648 1567743741 925226938 1618389169 1810284480 -1192299914 1731313174 1006325862 1660375186 -1648986284 1781800260 -1289978992 -514071310 90001006 -1714761280 -879520283 1841052698 271264772 1605534706 1773149246 1263656507 315603267 -353504047 1369701181 633945360 92449205 424793039 -431269358 -781933539 -1654992833 468701051 -335367950 274188929 1669918802 602422829 589406000"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","bpm","import-file","loop-begin","loop-end","time"
"0","64","0","80","0","nobody","20","""NEITHER""","-1","164","""models/fourMeas1.csv""","0","31","-1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"
"0","15","0","64","0","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"1","15","0","64","1","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"2","15","0","64","2","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"3","15","0","64","3","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"4","15","0","64","4","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"5","15","0","64","5","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"6","15","0","64","6","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"7","15","0","64","7","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"8","15","0","64","8","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"9","15","0","64","9","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"10","15","0","64","10","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"11","15","0","64","11","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"12","15","0","64","12","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"13","15","0","64","13","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"14","15","0","64","14","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"15","15","0","64","15","""line""","""""","9.9","{all-turtles}","false","1","1","""up"""
"16","15","0","64","24","""line""","""""","9.9","{all-turtles}","false","16","1","""up"""
"17","15","0","64","40","""line""","""""","9.9","{all-turtles}","false","16","1","""up"""
"18","15","0","64","56","""line""","""""","9.9","{all-turtles}","false","16","1","""up"""
"19","15","0","64","72","""line""","""""","9.9","{all-turtles}","false","16","1","""up"""

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"0","80","0","""""","9.9"
"1","80","0","""""","9.9"
"2","80","0","""""","9.9"
"3","80","0","""""","9.9"
"4","80","0","""""","9.9"
"5","80","0","""""","9.9"
"6","80","0","""""","9.9"
"7","80","0","""""","9.9"
"8","80","0","""""","9.9"
"9","80","0","""""","9.9"
"10","80","0","""""","9.9"
"11","80","0","""""","9.9"
"12","80","0","""""","9.9"
"13","80","0","""""","9.9"
"14","80","0","""""","9.9"
"15","80","0","""""","9.9"
"16","80","0","""""","9.9"
"17","80","0","""""","9.9"
"18","80","0","""""","9.9"
"19","80","0","""""","9.9"
"20","80","0","""""","9.9"
"21","80","0","""""","9.9"
"22","80","0","""""","9.9"
"23","80","0","""""","9.9"
"24","80","0","""""","9.9"
"25","80","0","""""","9.9"
"26","80","0","""""","9.9"
"27","80","0","""""","9.9"
"28","80","0","""""","9.9"
"29","80","0","""""","9.9"
"30","80","0","""""","9.9"
"31","80","0","""""","9.9"
"32","80","0","""""","9.9"
"33","80","0","""""","9.9"
"34","80","0","""""","9.9"
"35","80","0","""""","9.9"
"36","80","0","""""","9.9"
"37","80","0","""""","9.9"
"38","80","0","""""","9.9"
"39","80","0","""""","9.9"
"40","80","0","""""","9.9"
"41","80","0","""""","9.9"
"42","80","0","""""","9.9"
"43","80","0","""""","9.9"
"44","80","0","""""","9.9"
"45","80","0","""""","9.9"
"46","80","0","""""","9.9"
"47","80","0","""""","9.9"
"48","80","0","""""","9.9"
"49","80","0","""""","9.9"
"50","80","0","""""","9.9"
"51","80","0","""""","9.9"
"52","80","0","""""","9.9"
"53","80","0","""""","9.9"
"54","80","0","""""","9.9"
"55","80","0","""""","9.9"
"56","80","0","""""","9.9"
"57","80","0","""""","9.9"
"58","80","0","""""","9.9"
"59","80","0","""""","9.9"
"60","80","0","""""","9.9"
"61","80","0","""""","9.9"
"62","80","0","""""","9.9"
"63","80","0","""""","9.9"
"64","80","0","""""","9.9"
"0","79","0","""""","9.9"
"1","79","0","""""","9.9"
"2","79","0","""""","9.9"
"3","79","0","""""","9.9"
"4","79","0","""""","9.9"
"5","79","0","""""","9.9"
"6","79","0","""""","9.9"
"7","79","0","""""","9.9"
"8","79","0","""""","9.9"
"9","79","0","""""","9.9"
"10","79","0","""""","9.9"
"11","79","0","""""","9.9"
"12","79","0","""""","9.9"
"13","79","0","""""","9.9"
"14","79","0","""""","9.9"
"15","79","0","""""","9.9"
"16","79","0","""""","9.9"
"17","79","0","""""","9.9"
"18","79","0","""""","9.9"
"19","79","0","""""","9.9"
"20","79","0","""""","9.9"
"21","79","0","""""","9.9"
"22","79","0","""""","9.9"
"23","79","0","""""","9.9"
"24","79","0","""""","9.9"
"25","79","0","""""","9.9"
"26","79","0","""""","9.9"
"27","79","0","""""","9.9"
"28","79","0","""""","9.9"
"29","79","0","""""","9.9"
"30","79","0","""""","9.9"
"31","79","0","""""","9.9"
"32","79","0","""""","9.9"
"33","79","0","""""","9.9"
"34","79","0","""""","9.9"
"35","79","0","""""","9.9"
"36","79","0","""""","9.9"
"37","79","0","""""","9.9"
"38","79","0","""""","9.9"
"39","79","0","""""","9.9"
"40","79","0","""""","9.9"
"41","79","0","""""","9.9"
"42","79","0","""""","9.9"
"43","79","0","""""","9.9"
"44","79","0","""""","9.9"
"45","79","0","""""","9.9"
"46","79","0","""""","9.9"
"47","79","0","""""","9.9"
"48","79","0","""""","9.9"
"49","79","0","""""","9.9"
"50","79","0","""""","9.9"
"51","79","0","""""","9.9"
"52","79","0","""""","9.9"
"53","79","0","""""","9.9"
"54","79","0","""""","9.9"
"55","79","0","""""","9.9"
"56","79","0","""""","9.9"
"57","79","0","""""","9.9"
"58","79","0","""""","9.9"
"59","79","0","""""","9.9"
"60","79","0","""""","9.9"
"61","79","0","""""","9.9"
"62","79","0","""""","9.9"
"63","79","0","""""","9.9"
"64","79","0","""""","9.9"
"0","78","0","""""","9.9"
"1","78","0","""""","9.9"
"2","78","0","""""","9.9"
"3","78","0","""""","9.9"
"4","78","0","""""","9.9"
"5","78","0","""""","9.9"
"6","78","0","""""","9.9"
"7","78","0","""""","9.9"
"8","78","0","""""","9.9"
"9","78","0","""""","9.9"
"10","78","0","""""","9.9"
"11","78","0","""""","9.9"
"12","78","0","""""","9.9"
"13","78","0","""""","9.9"
"14","78","0","""""","9.9"
"15","78","0","""""","9.9"
"16","78","0","""""","9.9"
"17","78","0","""""","9.9"
"18","78","0","""""","9.9"
"19","78","0","""""","9.9"
"20","78","0","""""","9.9"
"21","78","0","""""","9.9"
"22","78","0","""""","9.9"
"23","78","0","""""","9.9"
"24","78","0","""""","9.9"
"25","78","0","""""","9.9"
"26","78","0","""""","9.9"
"27","78","0","""""","9.9"
"28","78","0","""""","9.9"
"29","78","0","""""","9.9"
"30","78","0","""""","9.9"
"31","78","0","""""","9.9"
"32","78","0","""""","9.9"
"33","78","0","""""","9.9"
"34","78","0","""""","9.9"
"35","78","0","""""","9.9"
"36","78","0","""""","9.9"
"37","78","0","""""","9.9"
"38","78","0","""""","9.9"
"39","78","0","""""","9.9"
"40","78","0","""""","9.9"
"41","78","0","""""","9.9"
"42","78","0","""""","9.9"
"43","78","0","""""","9.9"
"44","78","0","""""","9.9"
"45","78","0","""""","9.9"
"46","78","0","""""","9.9"
"47","78","0","""""","9.9"
"48","78","0","""""","9.9"
"49","78","0","""""","9.9"
"50","78","0","""""","9.9"
"51","78","0","""""","9.9"
"52","78","0","""""","9.9"
"53","78","0","""""","9.9"
"54","78","0","""""","9.9"
"55","78","0","""""","9.9"
"56","78","0","""""","9.9"
"57","78","0","""""","9.9"
"58","78","0","""""","9.9"
"59","78","0","""""","9.9"
"60","78","0","""""","9.9"
"61","78","0","""""","9.9"
"62","78","0","""""","9.9"
"63","78","0","""""","9.9"
"64","78","0","""""","9.9"
"0","77","0","""""","9.9"
"1","77","0","""""","9.9"
"2","77","0","""""","9.9"
"3","77","0","""""","9.9"
"4","77","0","""""","9.9"
"5","77","0","""""","9.9"
"6","77","0","""""","9.9"
"7","77","0","""""","9.9"
"8","77","0","""""","9.9"
"9","77","0","""""","9.9"
"10","77","0","""""","9.9"
"11","77","0","""""","9.9"
"12","77","0","""""","9.9"
"13","77","0","""""","9.9"
"14","77","0","""""","9.9"
"15","77","0","""""","9.9"
"16","77","0","""""","9.9"
"17","77","0","""""","9.9"
"18","77","0","""""","9.9"
"19","77","0","""""","9.9"
"20","77","0","""""","9.9"
"21","77","0","""""","9.9"
"22","77","0","""""","9.9"
"23","77","0","""""","9.9"
"24","77","0","""""","9.9"
"25","77","0","""""","9.9"
"26","77","0","""""","9.9"
"27","77","0","""""","9.9"
"28","77","0","""""","9.9"
"29","77","0","""""","9.9"
"30","77","0","""""","9.9"
"31","77","0","""""","9.9"
"32","77","0","""""","9.9"
"33","77","0","""""","9.9"
"34","77","0","""""","9.9"
"35","77","0","""""","9.9"
"36","77","0","""""","9.9"
"37","77","0","""""","9.9"
"38","77","0","""""","9.9"
"39","77","0","""""","9.9"
"40","77","0","""""","9.9"
"41","77","0","""""","9.9"
"42","77","0","""""","9.9"
"43","77","0","""""","9.9"
"44","77","0","""""","9.9"
"45","77","0","""""","9.9"
"46","77","0","""""","9.9"
"47","77","0","""""","9.9"
"48","77","0","""""","9.9"
"49","77","0","""""","9.9"
"50","77","0","""""","9.9"
"51","77","0","""""","9.9"
"52","77","0","""""","9.9"
"53","77","0","""""","9.9"
"54","77","0","""""","9.9"
"55","77","0","""""","9.9"
"56","77","0","""""","9.9"
"57","77","0","""""","9.9"
"58","77","0","""""","9.9"
"59","77","0","""""","9.9"
"60","77","0","""""","9.9"
"61","77","0","""""","9.9"
"62","77","0","""""","9.9"
"63","77","0","""""","9.9"
"64","77","0","""""","9.9"
"0","76","0","""""","9.9"
"1","76","0","""""","9.9"
"2","76","0","""""","9.9"
"3","76","0","""""","9.9"
"4","76","0","""""","9.9"
"5","76","0","""""","9.9"
"6","76","0","""""","9.9"
"7","76","0","""""","9.9"
"8","76","0","""""","9.9"
"9","76","0","""""","9.9"
"10","76","0","""""","9.9"
"11","76","0","""""","9.9"
"12","76","0","""""","9.9"
"13","76","0","""""","9.9"
"14","76","0","""""","9.9"
"15","76","0","""""","9.9"
"16","76","0","""""","9.9"
"17","76","0","""""","9.9"
"18","76","0","""""","9.9"
"19","76","0","""""","9.9"
"20","76","0","""""","9.9"
"21","76","0","""""","9.9"
"22","76","0","""""","9.9"
"23","76","0","""""","9.9"
